task_id,date_field,vendor,project_code,miles,unit_price,amount_currency,currency,hours
283,Feb-28-2026,Southfield GIS Inc.,PA-DARK-FIBER,22.0,39.0,$,€,30
284,Mar-15-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,12.5,40.72,$,£,17
285,Jan-24-2026,Continental Drafting Ltd.,TX-LONG-HAUL,37.1,39.94,$,€,51
286,Feb-28-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,29.4,40.94,$,€,41
287,Mar-22-2026,Southfield GIS Inc.,TX-LONG-HAUL,28.5,40.04,$,£,39
288,Jan-21-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,11.1,39.89,$,£,15
289,Feb-09-2026,Continental Drafting Ltd.,PA-DARK-FIBER,21.6,40.05,$,€,30
290,Mar-17-2026,Southfield GIS Inc.,FL-BACKHAUL,29.2,41.93,$,€,40
291,Jan-25-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,20.4,40.2,$,$,28
292,Feb-09-2026,Southfield GIS Inc.,NC-RING,15.0,41.22,$,$,21
293,Mar-04-2026,Continental Drafting Ltd.,PA-DARK-FIBER,26.4,40.43,$,€,36
294,Jan-17-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,28.5,41.73,$,€,39
295,Feb-14-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,38.3,38.95,$,€,53
296,Mar-13-2026,Southfield GIS Inc.,NC-RING,32.4,38.55,$,€,45
297,Jan-21-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,16.1,39.72,$,$,22
298,Feb-03-2026,Southfield GIS Inc.,OH-EXPANSION,37.3,40.83,$,€,52
299,Mar-19-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,11.5,39.37,$,£,16
300,Jan-26-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,22.8,38.74,$,$,31
301,Feb-16-2026,Southfield GIS Inc.,FL-BACKHAUL,26.0,39.02,$,$,36
302,Mar-22-2026,Continental Drafting Ltd.,FL-BACKHAUL,34.6,41.58,$,£,48
303,Jan-10-2026,Southfield GIS Inc.,PA-DARK-FIBER,25.5,38.56,$,£,35
304,Feb-26-2026,Southfield GIS Inc.,PA-DARK-FIBER,15.4,41.17,$,€,21
305,Mar-14-2026,Southfield GIS Inc.,FL-BACKHAUL,13.9,38.01,$,€,19
306,Jan-12-2026,Continental Drafting Ltd.,TX-LONG-HAUL,28.9,39.44,$,£,40
307,Feb-20-2026,Southfield GIS Inc.,FL-BACKHAUL,10.7,42.04,$,$,14
308,Mar-28-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,9.8,41.73,$,£,13
309,Jan-17-2026,Global CAD Solutions,PA-DARK-FIBER,19.0,40.62,$,€,26
310,Feb-07-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,29.0,39.13,$,$,40
311,Mar-28-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,13.9,40.03,$,$,19
312,Jan-13-2026,Global CAD Solutions,PA-DARK-FIBER,25.1,40.74,$,€,35
313,Feb-22-2026,Continental Drafting Ltd.,NC-RING,33.2,41.77,$,$,46
314,Mar-23-2026,Global CAD Solutions,TX-LONG-HAUL,25.0,41.34,$,£,35
315,Jan-18-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,16.5,39.05,$,$,23
316,Feb-16-2026,Continental Drafting Ltd.,NC-RING,9.9,40.1,$,$,13
317,Mar-08-2026,Global CAD Solutions,OH-EXPANSION,13.3,40.7,$,€,18
318,Jan-06-2026,Southfield GIS Inc.,PA-DARK-FIBER,18.3,41.13,$,£,25
319,Feb-27-2026,Global CAD Solutions,OH-EXPANSION,20.0,39.88,$,€,28
320,Mar-06-2026,Global CAD Solutions,FL-BACKHAUL,19.5,40.91,$,$,27
321,Jan-22-2026,Continental Drafting Ltd.,FL-BACKHAUL,37.8,39.49,$,$,52
322,Feb-16-2026,Continental Drafting Ltd.,PA-DARK-FIBER,36.7,38.15,$,€,51
323,Mar-21-2026,Southfield GIS Inc.,TX-LONG-HAUL,18.8,41.88,$,£,26
324,Jan-16-2026,Southfield GIS Inc.,PA-DARK-FIBER,24.8,41.47,$,$,34
325,Feb-14-2026,Southfield GIS Inc.,VA-METRO-ROUTE,21.5,40.49,$,£,30
326,Mar-12-2026,Southfield GIS Inc.,PA-DARK-FIBER,23.8,39.5,$,£,33
327,Jan-07-2026,Southfield GIS Inc.,FL-BACKHAUL,23.8,38.53,$,$,33
328,Feb-23-2026,Global CAD Solutions,VA-METRO-ROUTE,12.1,42.38,$,$,16
329,Mar-13-2026,Global CAD Solutions,FL-BACKHAUL,25.7,39.83,$,€,35
330,Jan-13-2026,Global CAD Solutions,VA-METRO-ROUTE,11.5,38.21,$,£,16
331,Feb-26-2026,Dominion Aluminum & Fasteners,NC-RING,37.1,40.75,$,€,51
332,Mar-21-2026,Global CAD Solutions,FL-BACKHAUL,30.3,40.68,$,€,42
333,Jan-07-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,29.3,40.06,$,$,41
334,Feb-22-2026,Global CAD Solutions,TX-LONG-HAUL,35.8,39.9,$,$,50
335,Mar-12-2026,Southfield GIS Inc.,PA-DARK-FIBER,34.3,41.54,$,€,48
336,Jan-28-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,13.9,38.15,$,$,19
337,Feb-19-2026,Global CAD Solutions,FL-BACKHAUL,26.5,42.11,$,£,37
338,Mar-27-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,32.8,39.89,$,€,45
339,Jan-15-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,8.5,39.74,$,€,11
340,Feb-16-2026,Continental Drafting Ltd.,PA-DARK-FIBER,21.2,38.46,$,€,29
341,Mar-07-2026,Global CAD Solutions,TX-LONG-HAUL,28.1,39.92,$,$,39
342,Jan-28-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,15.0,38.55,$,£,21
343,Feb-09-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,26.2,40.03,$,€,36
344,Mar-02-2026,Global CAD Solutions,VA-METRO-ROUTE,32.8,41.21,$,$,45
345,Jan-10-2026,Southfield GIS Inc.,FL-BACKHAUL,25.8,40.24,$,€,36
346,Feb-02-2026,Global CAD Solutions,FL-BACKHAUL,9.0,38.27,$,€,12
347,Mar-13-2026,Global CAD Solutions,VA-METRO-ROUTE,18.0,40.7,$,£,25
348,Jan-11-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,38.4,41.27,$,£,53
349,Feb-05-2026,Continental Drafting Ltd.,PA-DARK-FIBER,11.7,42.29,$,$,16
350,Mar-16-2026,Southfield GIS Inc.,OH-EXPANSION,32.9,40.04,$,£,46
351,Jan-10-2026,Southfield GIS Inc.,VA-METRO-ROUTE,9.9,42.38,$,€,13
352,Feb-28-2026,Southfield GIS Inc.,NC-RING,31.2,38.07,$,$,43
353,Mar-19-2026,Continental Drafting Ltd.,OH-EXPANSION,39.2,39.11,$,£,54
354,Jan-20-2026,Global CAD Solutions,PA-DARK-FIBER,36.7,41.63,$,£,51
355,Feb-11-2026,Southfield GIS Inc.,VA-METRO-ROUTE,16.6,38.71,$,$,23
356,Mar-27-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,34.0,41.9,$,€,47
357,Jan-09-2026,Southfield GIS Inc.,PA-DARK-FIBER,33.5,40.47,$,£,46
358,Feb-18-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,25.3,40.18,$,£,35
359,Mar-26-2026,Global CAD Solutions,PA-DARK-FIBER,31.1,42.42,$,£,43
360,Jan-22-2026,Global CAD Solutions,OH-EXPANSION,22.9,38.93,$,£,32
361,Feb-26-2026,Global CAD Solutions,OH-EXPANSION,22.7,38.39,$,£,31
362,Mar-08-2026,Southfield GIS Inc.,OH-EXPANSION,26.5,42.04,$,€,37
363,Jan-16-2026,Global CAD Solutions,NC-RING,26.9,38.85,$,$,37
364,Feb-06-2026,Southfield GIS Inc.,PA-DARK-FIBER,30.4,39.63,$,€,42
365,Mar-13-2026,Continental Drafting Ltd.,PA-DARK-FIBER,24.6,38.67,$,$,34
366,Jan-12-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,11.4,40.85,$,$,15
367,Feb-11-2026,Global CAD Solutions,NC-RING,9.0,39.26,$,€,12
368,Mar-04-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,14.5,41.92,$,€,20
369,Jan-19-2026,Continental Drafting Ltd.,NC-RING,14.8,42.16,$,£,20
370,Feb-04-2026,Southfield GIS Inc.,OH-EXPANSION,32.6,41.68,$,$,45
371,Mar-27-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,18.8,42.48,$,£,26
372,Jan-01-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,9.1,39.66,$,€,12
373,Feb-16-2026,Continental Drafting Ltd.,PA-DARK-FIBER,37.1,38.29,$,€,51
374,Mar-04-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,38.7,39.16,$,€,54
375,Jan-21-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,38.6,41.01,$,£,54
376,Feb-15-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,13.1,42.35,$,€,18
377,Mar-06-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,38.1,42.24,$,$,53
378,Jan-27-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,16.3,40.31,$,€,22
379,Feb-02-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,12.6,41.4,$,$,17
380,Mar-19-2026,Southfield GIS Inc.,NC-RING,22.1,40.94,$,£,30
381,Jan-12-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,20.5,39.69,$,£,28
382,Feb-15-2026,Continental Drafting Ltd.,TX-LONG-HAUL,33.8,42.11,$,$,47
383,Mar-23-2026,Global CAD Solutions,TX-LONG-HAUL,33.6,38.71,$,$,47
384,Jan-20-2026,Global CAD Solutions,PA-DARK-FIBER,19.9,41.37,$,£,27
385,Feb-13-2026,Southfield GIS Inc.,PA-DARK-FIBER,8.7,38.34,$,£,12
386,Mar-27-2026,Southfield GIS Inc.,TX-LONG-HAUL,23.3,40.83,$,$,32
387,Jan-08-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,9.8,41.21,$,€,13
388,Feb-15-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,12.8,39.88,$,$,17
389,Mar-01-2026,Southfield GIS Inc.,VA-METRO-ROUTE,26.3,39.33,$,$,36
390,Jan-16-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,18.2,42.06,$,$,25
391,Feb-17-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,28.2,41.54,$,$,39
392,Mar-27-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,11.8,41.4,$,£,16
393,Jan-09-2026,Continental Drafting Ltd.,TX-LONG-HAUL,37.6,38.44,$,£,52
394,Feb-06-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,34.6,42.4,$,$,48
395,Mar-15-2026,Global CAD Solutions,PA-DARK-FIBER,24.2,40.3,$,£,33
396,Jan-26-2026,Continental Drafting Ltd.,PA-DARK-FIBER,38.2,39.29,$,£,53
397,Feb-02-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,15.0,40.57,$,$,21
398,Mar-17-2026,Global CAD Solutions,PA-DARK-FIBER,15.4,38.79,$,€,21
399,Jan-27-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,36.5,41.29,$,£,51
400,Feb-07-2026,Southfield GIS Inc.,TX-LONG-HAUL,27.6,41.18,$,$,38
401,Mar-07-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,10.1,41.3,$,£,14
402,Jan-17-2026,Continental Drafting Ltd.,PA-DARK-FIBER,19.1,39.27,$,€,26
403,Feb-03-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,21.1,41.43,$,$,29
404,Mar-08-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,26.0,42.44,$,$,36
405,Jan-23-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,26.4,41.86,$,£,36
406,Feb-17-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,11.9,41.22,$,£,16
407,Mar-19-2026,Continental Drafting Ltd.,PA-DARK-FIBER,36.7,39.31,$,$,51
408,Jan-15-2026,Global CAD Solutions,NC-RING,8.8,41.62,$,$,12
409,Feb-08-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,15.2,38.82,$,$,21
410,Mar-09-2026,Dominion Aluminum & Fasteners,NC-RING,34.1,38.14,$,$,47
411,Jan-09-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,34.8,40.87,$,£,48
412,Feb-23-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,11.3,41.91,$,€,15
413,Mar-02-2026,Southfield GIS Inc.,VA-METRO-ROUTE,11.9,40.22,$,€,16
414,Jan-04-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,11.9,41.98,$,€,16
415,Feb-28-2026,Continental Drafting Ltd.,TX-LONG-HAUL,12.7,40.58,$,€,17
416,Mar-06-2026,Continental Drafting Ltd.,PA-DARK-FIBER,8.6,40.86,$,€,12
417,Jan-20-2026,Southfield GIS Inc.,PA-DARK-FIBER,27.3,38.16,$,$,38
418,Feb-11-2026,Southfield GIS Inc.,OH-EXPANSION,15.7,39.51,$,£,21
419,Mar-27-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,35.1,38.24,$,€,49
420,Jan-22-2026,Global CAD Solutions,VA-METRO-ROUTE,16.0,39.9,$,€,22
421,Feb-12-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,25.0,38.31,$,£,35
422,Mar-17-2026,Continental Drafting Ltd.,FL-BACKHAUL,8.7,38.63,$,£,12
423,Jan-21-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,33.9,41.98,$,$,47
424,Feb-28-2026,Southfield GIS Inc.,FL-BACKHAUL,27.9,42.13,$,€,39
425,Mar-21-2026,Southfield GIS Inc.,NC-RING,33.8,38.16,$,$,47
426,Jan-04-2026,Southfield GIS Inc.,NC-RING,8.4,39.06,$,$,11
427,Feb-04-2026,Southfield GIS Inc.,VA-METRO-ROUTE,19.1,38.75,$,$,26
428,Mar-03-2026,Global CAD Solutions,OH-EXPANSION,26.9,42.19,$,£,37
429,Jan-17-2026,Southfield GIS Inc.,TX-LONG-HAUL,36.3,42.12,$,€,50
430,Feb-09-2026,Continental Drafting Ltd.,TX-LONG-HAUL,31.5,41.33,$,£,44
431,Mar-20-2026,Southfield GIS Inc.,FL-BACKHAUL,26.2,40.93,$,$,36
432,Jan-15-2026,Global CAD Solutions,NC-RING,17.7,40.15,$,£,24
433,Feb-08-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,15.1,40.31,$,£,21
434,Mar-01-2026,Southfield GIS Inc.,VA-METRO-ROUTE,13.2,42.28,$,£,18
435,Jan-16-2026,Global CAD Solutions,VA-METRO-ROUTE,17.1,42.44,$,£,23
436,Feb-25-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,13.1,38.3,$,£,18
437,Mar-22-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,24.5,41.75,$,£,34
438,Jan-17-2026,Continental Drafting Ltd.,TX-LONG-HAUL,39.7,41.05,$,$,55
439,Feb-11-2026,Southfield GIS Inc.,FL-BACKHAUL,19.3,41.04,$,€,27
440,Mar-27-2026,Continental Drafting Ltd.,PA-DARK-FIBER,24.6,41.32,$,€,34
441,Jan-09-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,28.2,40.84,$,€,39
442,Feb-14-2026,Global CAD Solutions,PA-DARK-FIBER,11.3,39.85,$,€,15
443,Mar-16-2026,Southfield GIS Inc.,OH-EXPANSION,38.8,40.57,$,£,54
444,Jan-28-2026,Continental Drafting Ltd.,NC-RING,27.4,39.71,$,£,38
445,Feb-10-2026,Continental Drafting Ltd.,FL-BACKHAUL,19.3,39.59,$,€,27
446,Mar-21-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,8.2,41.36,$,£,11
447,Jan-15-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,13.9,39.37,$,$,19
448,Feb-19-2026,Southfield GIS Inc.,OH-EXPANSION,26.6,38.4,$,£,37
449,Mar-27-2026,Continental Drafting Ltd.,NC-RING,34.8,42.31,$,$,48
450,Jan-01-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,9.5,40.54,$,£,13
451,Feb-18-2026,Continental Drafting Ltd.,PA-DARK-FIBER,18.0,40.79,$,£,25
452,Mar-13-2026,Continental Drafting Ltd.,OH-EXPANSION,19.4,40.68,$,£,27
453,Jan-01-2026,Southfield GIS Inc.,FL-BACKHAUL,10.2,39.03,$,£,14
454,Feb-17-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,28.8,42.18,$,$,40
455,Mar-14-2026,Southfield GIS Inc.,OH-EXPANSION,20.9,41.45,$,€,29
456,Jan-23-2026,Southfield GIS Inc.,NC-RING,31.9,38.42,$,£,44
457,Feb-12-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,34.4,40.31,$,$,48
458,Mar-23-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,34.3,42.46,$,£,48
459,Jan-17-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,34.1,38.94,$,$,47
460,Feb-06-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,28.2,40.71,$,£,39
461,Mar-23-2026,Global CAD Solutions,OH-EXPANSION,8.3,38.01,$,€,11
462,Jan-10-2026,Global CAD Solutions,OH-EXPANSION,34.9,40.64,$,€,48
463,Feb-07-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,23.9,40.49,$,£,33
464,Mar-19-2026,Global CAD Solutions,TX-LONG-HAUL,21.2,38.55,$,$,29
465,Jan-01-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,10.4,42.27,$,£,14
466,Feb-20-2026,Southfield GIS Inc.,OH-EXPANSION,33.8,38.28,$,$,47
467,Mar-05-2026,Southfield GIS Inc.,FL-BACKHAUL,15.6,39.24,$,$,21
468,Jan-21-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,35.5,42.26,$,$,49
469,Feb-07-2026,Continental Drafting Ltd.,OH-EXPANSION,28.0,38.09,$,$,39
470,Mar-19-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,38.7,39.98,$,€,54
471,Jan-08-2026,Southfield GIS Inc.,TX-LONG-HAUL,9.4,42.19,$,$,13
472,Feb-01-2026,Southfield GIS Inc.,PA-DARK-FIBER,34.1,39.37,$,€,47
473,Mar-16-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,15.8,39.75,$,€,22
474,Jan-14-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,20.8,41.2,$,$,29
475,Feb-03-2026,Southfield GIS Inc.,TX-LONG-HAUL,13.4,39.71,$,$,18
476,Mar-13-2026,Southfield GIS Inc.,NC-RING,19.6,39.51,$,£,27
477,Jan-13-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,10.1,38.55,$,£,14
478,Feb-13-2026,Global CAD Solutions,TX-LONG-HAUL,22.9,39.55,$,£,32
479,Mar-09-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,8.8,41.62,$,$,12
480,Jan-03-2026,Continental Drafting Ltd.,TX-LONG-HAUL,16.6,41.76,$,$,23
481,Feb-15-2026,Southfield GIS Inc.,PA-DARK-FIBER,33.4,39.08,$,£,46
482,Mar-07-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,21.0,40.83,$,€,29
483,Jan-10-2026,Dominion Aluminum & Fasteners,OH-EXPANSION,24.2,39.02,$,£,33
484,Feb-23-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,27.1,39.98,$,£,37
485,Mar-13-2026,Global CAD Solutions,NC-RING,24.3,38.56,$,$,34
486,Jan-18-2026,Global CAD Solutions,PA-DARK-FIBER,16.7,41.47,$,£,23
487,Feb-22-2026,Global CAD Solutions,FL-BACKHAUL,26.2,39.4,$,£,36
488,Mar-23-2026,Global CAD Solutions,TX-LONG-HAUL,32.8,39.04,$,$,45
489,Jan-03-2026,Dominion Aluminum & Fasteners,NC-RING,37.2,41.62,$,£,52
490,Feb-03-2026,Continental Drafting Ltd.,FL-BACKHAUL,18.0,39.02,$,$,25
491,Mar-10-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,20.9,42.09,$,€,29
492,Jan-09-2026,Southfield GIS Inc.,TX-LONG-HAUL,8.9,41.06,$,€,12
493,Feb-14-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,29.1,41.15,$,$,40
494,Mar-12-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,11.1,39.31,$,£,15
495,Jan-23-2026,Continental Drafting Ltd.,FL-BACKHAUL,9.3,38.18,$,$,13
496,Feb-07-2026,Southfield GIS Inc.,PA-DARK-FIBER,17.7,39.71,$,$,24
497,Mar-21-2026,Continental Drafting Ltd.,FL-BACKHAUL,38.1,40.54,$,$,53
498,Jan-23-2026,Southfield GIS Inc.,NC-RING,16.2,39.96,$,€,22
499,Feb-01-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,34.7,41.49,$,£,48
500,Mar-28-2026,Global CAD Solutions,NC-RING,27.4,38.21,$,$,38
501,Jan-02-2026,Global CAD Solutions,PA-DARK-FIBER,18.2,41.5,$,£,25
502,Feb-14-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,31.8,42.49,$,€,44
503,Mar-09-2026,Continental Drafting Ltd.,NC-RING,10.9,42.26,$,£,15
504,Jan-11-2026,Continental Drafting Ltd.,FL-BACKHAUL,24.1,41.1,$,€,33
505,Feb-17-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,29.7,38.93,$,€,41
506,Mar-16-2026,Southfield GIS Inc.,PA-DARK-FIBER,14.1,42.29,$,€,19
507,Jan-06-2026,Southfield GIS Inc.,NC-RING,13.2,41.51,$,$,18
508,Feb-08-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,13.4,39.56,$,$,18
509,Mar-21-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,12.4,41.09,$,£,17
510,Jan-08-2026,Dominion Aluminum & Fasteners,FL-BACKHAUL,15.7,40.32,$,£,21
511,Feb-21-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,30.3,38.6,$,€,42
512,Mar-19-2026,Continental Drafting Ltd.,NC-RING,15.7,40.83,$,$,21
513,Jan-25-2026,Continental Drafting Ltd.,TX-LONG-HAUL,29.7,38.7,$,£,41
514,Feb-27-2026,Continental Drafting Ltd.,TX-LONG-HAUL,11.7,39.3,$,£,16
515,Mar-07-2026,Global CAD Solutions,TN-CORRIDOR-FIBER,9.9,39.26,$,$,13
516,Jan-23-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,22.3,38.51,$,£,31
517,Feb-15-2026,Global CAD Solutions,NC-RING,19.6,38.76,$,$,27
518,Mar-01-2026,Southfield GIS Inc.,OH-EXPANSION,39.7,41.38,$,$,55
519,Jan-24-2026,Continental Drafting Ltd.,NC-RING,16.5,40.9,$,£,23
520,Feb-07-2026,Southfield GIS Inc.,PA-DARK-FIBER,25.4,38.04,$,$,35
521,Mar-21-2026,Dominion Aluminum & Fasteners,NC-RING,37.9,40.94,$,£,53
522,Jan-03-2026,Dominion Aluminum & Fasteners,TX-LONG-HAUL,31.9,38.11,$,£,44
523,Feb-10-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,13.9,40.87,$,€,19
524,Mar-04-2026,Southfield GIS Inc.,PA-DARK-FIBER,31.0,39.4,$,€,43
525,Jan-13-2026,Southfield GIS Inc.,TX-LONG-HAUL,28.7,39.6,$,$,40
526,Feb-05-2026,Dominion Aluminum & Fasteners,NC-RING,37.4,41.77,$,£,52
527,Mar-02-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,11.4,41.61,$,€,15
528,Jan-02-2026,Southfield GIS Inc.,TX-LONG-HAUL,23.8,40.25,$,$,33
529,Feb-20-2026,Dominion Aluminum & Fasteners,NC-RING,28.0,38.64,$,$,39
530,Mar-05-2026,Continental Drafting Ltd.,OH-EXPANSION,28.4,39.81,$,$,39
531,Jan-16-2026,Continental Drafting Ltd.,TX-LONG-HAUL,15.0,39.68,$,$,21
532,Feb-05-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,10.3,38.25,$,€,14
533,Mar-11-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,22.0,41.0,$,$,30
534,Jan-13-2026,Southfield GIS Inc.,VA-METRO-ROUTE,8.1,41.62,$,€,11
535,Feb-19-2026,Continental Drafting Ltd.,TX-LONG-HAUL,23.0,40.44,$,€,32
536,Mar-14-2026,Global CAD Solutions,NC-RING,37.1,41.89,$,£,51
537,Jan-26-2026,Southfield GIS Inc.,PA-DARK-FIBER,9.9,41.04,$,€,13
538,Feb-19-2026,Dominion Aluminum & Fasteners,NC-RING,21.5,39.66,$,€,30
539,Mar-10-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,19.0,41.98,$,$,26
540,Jan-08-2026,Southfield GIS Inc.,FL-BACKHAUL,31.7,41.11,$,$,44
541,Feb-18-2026,Continental Drafting Ltd.,NC-RING,38.2,39.62,$,$,53
542,Mar-13-2026,Global CAD Solutions,VA-METRO-ROUTE,11.7,38.81,$,$,16
543,Jan-08-2026,Southfield GIS Inc.,PA-DARK-FIBER,34.8,40.92,$,$,48
544,Feb-23-2026,Global CAD Solutions,OH-EXPANSION,15.3,40.06,$,€,21
545,Mar-24-2026,Global CAD Solutions,NC-RING,37.1,40.55,$,£,51
546,Jan-26-2026,Global CAD Solutions,OH-EXPANSION,12.3,40.26,$,€,17
547,Feb-21-2026,Continental Drafting Ltd.,FL-BACKHAUL,24.5,40.07,$,€,34
548,Mar-18-2026,Global CAD Solutions,TX-LONG-HAUL,39.0,38.86,$,£,54
549,Jan-05-2026,Global CAD Solutions,VA-METRO-ROUTE,32.8,38.26,$,$,45
550,Feb-12-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,8.5,40.67,$,$,11
551,Mar-10-2026,Dominion Aluminum & Fasteners,TN-CORRIDOR-FIBER,30.6,39.92,$,$,42
552,Jan-19-2026,Southfield GIS Inc.,TN-CORRIDOR-FIBER,37.4,41.92,$,$,52
553,Feb-24-2026,Global CAD Solutions,PA-DARK-FIBER,18.9,41.44,$,€,26
554,Mar-27-2026,Southfield GIS Inc.,VA-METRO-ROUTE,11.9,39.68,$,€,16
555,Jan-24-2026,Southfield GIS Inc.,OH-EXPANSION,9.4,40.72,$,$,13
556,Feb-18-2026,Dominion Aluminum & Fasteners,VA-METRO-ROUTE,33.7,38.51,$,€,47
557,Mar-09-2026,Continental Drafting Ltd.,VA-METRO-ROUTE,14.2,40.01,$,€,19
558,Jan-04-2026,Dominion Aluminum & Fasteners,PA-DARK-FIBER,8.7,38.5,$,£,12
559,Feb-05-2026,Continental Drafting Ltd.,NC-RING,37.8,41.93,$,€,52
560,Mar-27-2026,Southfield GIS Inc.,TX-LONG-HAUL,26.8,39.13,$,€,37
561,Jan-15-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,8.8,42.48,$,£,12
562,Feb-28-2026,Continental Drafting Ltd.,TN-CORRIDOR-FIBER,33.6,38.16,$,$,47
563,Mar-27-2026,Continental Drafting Ltd.,OH-EXPANSION,39.0,41.12,$,£,54
564,Jan-08-2026,Southfield GIS Inc.,PA-DARK-FIBER,38.7,40.33,$,£,54
